,filename,read_id,exit_status,runid,taxid,barcode,accuracy,lca,genus_taxid
9554,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_266_1.fastq,84cb5f31-2979-4781-b828-5d92c76dbb94,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1776391,BC03,93.95,0,1501226
9688,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_266_1.fastq,b26ef164-7a85-4e34-a0fa-e526d8882ade,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,87.94,0,816
9747,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_266_1.fastq,c841b225-3f71-4f1a-8c1a-23424001da5b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,160404,BC03,83.04,0,2039240
9814,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_266_1.fastq,de23ed47-7345-41cd-803d-614cd22a4944,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.42,0,816
9882,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_266_1.fastq,f50e8edd-445c-43ea-8c6d-49549df339d8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,454155,BC03,92.79,0,577309
10011,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,16fde32f-11c0-4b15-b5a9-7c91eb47eb82,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,84.87,1,-1
10107,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,2fdcf561-0c85-4689-8572-1d16f546a0de,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.73,1,-1
10110,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,315a5161-9532-43df-844e-ce22d9172e95,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,208479,BC03,86.49,0,1506553
10203,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,47099eae-be82-4686-92b0-3045c4a29e85,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1007096,BC03,87.11,0,459786
10257,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,547a7467-2b7b-48ca-b92e-e465c1077ef8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.52,0,816
10280,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,5c9c5fae-3e78-4d27-897b-1ecac7358e2f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,90.63,1,-1
10371,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,75793a7e-012b-4195-97d1-089e2d0004da,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,91.51,1,-1
10383,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,78183ae4-298f-4262-9a49-9ca2234c7a0c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,94.29,0,906
10410,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,7fd1441c-5b6c-423b-a829-9dec541e6d0f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.94,0,816
10515,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,9e8f5954-2221-450c-9ec8-3d67e358f6f1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.73,0,816
10591,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,ae67173d-439b-4893-a95f-19f8ce151cfb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,573,BC03,88.36,0,570
10616,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,b4ca1c12-7f46-40d4-9c22-f85798202e71,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1239,BC03,90.8,1,-1
10646,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,bd3e863f-0820-457b-bcd7-33f873bcb33d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,328814,BC03,86.93,0,239759
10763,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,db673ab1-6a8f-4c95-879f-1bb8de37a21c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,742816,BC03,94.19,0,158846
10829,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,ea857184-091c-4dfd-afaf-e266257edf3f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.65,1,-1
10833,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_46_0.fastq,ebdb70b9-e5b5-41a6-abe0-6aeb6ac75594,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.87,0,816
10974,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,0d70a5c3-80a3-4604-9d38-1b74a2b968ae,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,91.34,1,-1
11018,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,1753f479-87d8-485b-ac4c-4aaaf9139fa5,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.92,0,816
11078,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,270aae49-a7ce-4b6f-8576-2dd369fc54b3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,88.16,0,459786
11086,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,2807c35d-d566-43d1-927e-60f45ba9f5df,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,29375,BC03,86.77,0,1506553
11174,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,393754cd-42cc-4702-86d2-ff6d788d1b59,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.2,1,-1
11216,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,41450ac5-127c-4353-a709-f065bb196281,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,86.93,1,-1
11324,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,55a9dc92-408b-4eaf-b221-254923ca728e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,85.54,0,816
11342,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,59215447-863b-46e4-8a20-bb9941a0df39,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,93.27,1,-1
11469,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,753d1a01-66ed-4951-a2fc-0c5e58bf8829,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,83.64,1,-1
11628,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,94e749bf-89e6-461e-b58c-0f894c968706,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,328814,BC03,94.42,0,239759
11672,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,9d4c3ff7-bd6d-46c7-8d61-7b5ba10e6c7a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,95.66,1,-1
11681,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,9f346fd8-dde6-42b5-9bb6-0c414765f4fc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1841856,BC03,86.07,0,816
11831,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,be3e218a-5323-46e1-ac18-91259fbebd13,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.74,0,816
11873,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,c4f68ae7-deae-4f3f-89a6-d7f688fd51df,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,487174,BC03,90.47,0,397864
11970,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_184_1.fastq,d6380d57-81a3-4bb0-8955-8357a33f8023,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,87.36,0,816
12200,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,057c9868-b3bd-4cae-8ce7-55e1b0f37fdc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.31,0,816
12212,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,0b3b0a8d-3bbd-4e82-89fe-e98f002c201b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,94.28,1,-1
12320,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,2bac9ab1-56bf-4869-b3c0-344f8e4490ec,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.96,0,816
12394,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,40af5989-14e4-40a7-bbc6-97f1dec0b3a1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,32016,BC03,86.45,0,872
12545,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,69c4ec43-428c-42db-a267-1b214103ef89,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.57,0,816
12604,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,7ca8aaf3-6972-4065-9b1b-e95d1929002b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,86.04,1,-1
12607,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,7df639cd-efe9-4c8b-8cfd-81fe3fdba91f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,92.8,1,-1
12742,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,a042c97f-5daa-4668-8757-10ab8549171c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,435590,BC03,92.64,0,816
12847,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,c017a92b-01d8-4956-a4fe-ac51b7b86790,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,84.72,1,-1
12857,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,c30af6e5-ae60-42da-9b8f-df8cdab0467b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,88.64,0,816
12885,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,c9cb4365-d3e6-44b2-af71-e009625c983f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,89.7,0,816
13043,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,f4c10f30-3857-46a7-9d0b-e0b1f0dd6ddc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.16,1,-1
13080,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_151_2.fastq,fdf2ee78-3be7-40cd-bac7-e2a1f9f682fd,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,89.05,0,816
13107,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,074f0b88-38aa-4260-bb3e-7e2c1176511d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,995019,BC03,88.02,1,-1
13169,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,1bcea3f5-29a7-4ebc-b3e9-73ed4f89cef8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,85.34,1,-1
13176,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,1e864c4f-755c-4efb-bbf8-7be199dec385,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,92.62,0,816
13237,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,318f27da-d960-4e41-8cf8-2a510c01ebec,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,435591,BC03,90.16,0,375288
13265,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,3bd09767-daa6-445d-aeab-6e24b95c8f41,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,92.5,0,239759
13535,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,910f4b7f-9870-41f9-90b6-78d6b32a6036,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,93.87,0,816
13576,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,a312282d-6aae-4404-aa1e-c1525e69d117,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,85831,BC03,89.88,0,816
13590,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,a98e023a-f8d7-459d-b688-d110543d941c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,92.97,0,816
13697,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,cc4c4e3e-fb51-48c0-844c-31b90ede8324,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,760570,BC03,95.47,0,1301
13719,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,d3eb7b83-7bae-4cb8-8a6d-c93146c75327,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,89.91,1,-1
13757,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_171_2.fastq,df69f5b7-448c-4d9f-99cd-f466daaac657,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.25,0,816
13879,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,0547480d-8aa0-4233-89fc-a7088196b057,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,86.76,1,-1
13893,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,094077df-ef12-4c1d-a940-cafaa93e48de,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,88.61,1,-1
13932,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,16f07a24-3020-4659-abcd-a6e0d3302be1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,91.72,0,816
13935,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,1860dc2d-351b-42b1-a202-2cf8a8efec61,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,92.0,0,816
14092,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,463ff1b5-29a5-4619-8d0b-dc9ab99559b5,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,87.12,0,239759
14206,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,6ed43356-bb2f-4332-b182-7eee827990f7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,85.67,0,816
14220,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,73e65d8e-7514-4cb5-9f7b-59541802e5bf,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,93.53,1,-1
14307,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_293_3.fastq,8cd6de28-bcb4-4f59-b8d5-3a8b3f9967d1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.33,1,-1
14696,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,00fb8c2a-04cb-47bf-b9e1-248211e9e2af,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,83.9,1,-1
14871,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,3871b676-7e11-42ec-bd75-7313f439d0a4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,823,BC03,91.91,0,375288
15078,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,7c601482-372c-42bc-ad38-0a7da7b0275e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.54,0,816
15101,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,85f930e6-fcf9-4525-9650-a6370cec1973,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.0,1,-1
15106,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,8709dc2a-3d3d-4b9e-b6c5-63b1f9976f28,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,435591,BC03,95.45,0,375288
15139,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,8e45e930-5ae4-4977-ac26-1ddb6f93265f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186803,BC03,83.33,1,-1
15282,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,b5dff9eb-efd4-4f64-8f72-ebe1391f349b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,87.57,1,-1
15338,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,c4a7d94d-8cbe-4802-bfee-e938dab00eb9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.03,0,816
15359,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,ca550491-388b-41b7-9d77-bb71e8e1d7ef,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,39831,BC03,92.92,0,570
15367,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,cce2faa1-4307-442d-8e0a-61c5b9100042,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,87.62,1,-1
15419,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,dd9d3cdf-d9fe-4272-804e-0b10674e3055,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,88.97,1,-1
15460,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,e9b1d598-ecf3-4644-a22e-6fc99891746a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,91.93,0,816
15478,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_19_2.fastq,effaa42c-974c-4075-96fc-9a5700f7638b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,92.65,0,239759
15533,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,01bb757b-76d0-4eaf-b6c3-2ba62e0b5d31,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,91.92,1,-1
15544,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,0563da3c-ef7d-4fab-8d42-f9d5e04efff2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,96.53,0,816
15548,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,0668fedc-6bff-4024-9008-28c2dfdbc4af,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186803,BC03,92.67,1,-1
15563,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,0a215234-c996-402a-b0b2-e6c01895a23d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,85.62,0,816
15597,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,161c1f8b-ebf1-4bba-9b8c-3d596b74687a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1239,BC03,91.73,1,-1
15631,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,23e2c1d2-395a-4926-99c4-2d35e625c31c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,88.36,0,816
15659,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,2e22e9ea-3a75-49c4-a0a7-98303acec874,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,491921,BC03,88.18,0,158846
15685,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,35076070-1b46-4221-be9d-86292e79f12e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,87.22,0,816
15733,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,43de9ed4-5d02-49a2-874c-16a87af8e101,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,95.31,0,816
15751,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,481f9ee9-df0c-4492-9448-4ad1bcdce280,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,90.34,1,-1
15787,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,52fa7899-3851-4f13-be8c-de796b5bce38,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,88.16,1,-1
15862,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,65b82ff2-e340-4acb-9b92-04c841782ee4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,40545,BC03,92.44,0,40544
15906,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,707449cd-1658-44cc-aaff-b53d8d52ec45,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,86.28,1,-1
15913,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,73ce591c-1249-43b2-a8c5-38da7d4821fc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.73,0,816
15917,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,7483220e-12f5-4460-acbf-2c6181591352,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.87,0,816
15925,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,79098f15-f849-4ba0-bad5-8885b47dc570,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.26,1,-1
15965,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,8730a73a-31e7-4be7-9e6e-18cd0e78bb6c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1841856,BC03,90.75,0,816
16059,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,a848159c-b4d6-411b-94d8-a249c37f39c0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.87,0,816
16090,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,af42edef-31d0-411e-9e93-0e05336726c8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.12,0,816
16169,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_159_1.fastq,ca3790ac-7771-4dca-a4ed-2616be19e4cb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,762982,BC03,83.35,0,577309
16414,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_242_2.fastq,0d9a89c1-07c3-48d4-adcf-c07edf938cbe,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,585054,BC03,92.15,0,561
16446,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_242_2.fastq,17ee5c90-11c3-4acb-ab3c-99a75d1b9132,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,91.44,0,459786
16505,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_242_2.fastq,293e944f-7177-4f39-b85c-0a0ecb249320,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,358743,BC03,85.03,0,1506553
16524,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_242_2.fastq,2d9606ef-663f-4866-ba61-006a276f31b7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,89.42,1,-1
16561,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_242_2.fastq,362ba547-b6c5-4e7a-a985-f633806778aa,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,87.25,0,816
